Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,9,5,2022,13,4,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.76556075,0.7746459,0.7799486,0.7844598,0.7880805,0.7916937,0.79449635,0.7974498,0.7998052,0.802164,0.8049666,0.8079352,0.81084845,0.8147051,0.81799275,0.8217038,0.82610105,0.8315908,0.84141075
LSHTM,9,5,2022,14,4,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.75300395,0.7632259,0.769176,0.7746334,0.77842175,0.7822065,0.78513195,0.7883636,0.79099205,0.7943645,0.7968979,0.7999372,0.80362675,0.807874,0.8108775,0.8154436,0.82060145,0.8269506,0.8373086
LSHTM,9,5,2022,15,4,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.7429032,0.7530445,0.7603794,0.7657748,0.77004525,0.7741349,0.7778988,0.7813162,0.78535165,0.7885435,0.79178505,0.7949436,0.79890535,0.803198,0.80772575,0.8124978,0.8189554,0.8261376,0.83694185
LSHTM,9,5,2022,16,4,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.7332853,0.7454483,0.7533169,0.758598,0.763934,0.7687031,0.7735459,0.7773826,0.7813876,0.785149,0.78909875,0.7937308,0.7974021,0.8024124,0.80718375,0.8132552,0.8209902,0.8292951,0.84132735
LSHTM,9,5,2022,17,4,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.7251003,0.7387766,0.7478709,0.7543898,0.75955925,0.7654179,0.77059625,0.7758904,0.78021005,0.7851715,0.789468,0.7941434,0.8001493,0.8049359,0.8106095,0.81923,0.82745585,0.8357566,0.85001035
LSHTM,9,5,2022,18,4,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.71650555,0.7332796,0.74382155,0.7516612,0.75856325,0.7649989,0.77105085,0.7769656,0.78206785,0.787841,0.7931976,0.7993024,0.8055511,0.8120803,0.818894,0.8275022,0.83741245,0.8475022,0.86284915
LSHTM,9,5,2022,19,4,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.7112164,0.7300447,0.74144605,0.7507538,0.75919275,0.7676316,0.77375,0.7804732,0.78689205,0.7930565,0.7998734,0.8067668,0.81466855,0.8222341,0.8292835,0.8387418,0.85187845,0.8630913,0.8818182
LSHTM,9,5,2022,20,4,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.7062255,0.7272101,0.7411327,0.7522438,0.76186325,0.7714533,0.77927065,0.7875352,0.79436605,0.801274,0.80876605,0.8177998,0.8258772,0.8343352,0.84319175,0.8546656,0.868219,0.8822537,0.9036536
LSHTM,9,5,2022,21,4,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.70233315,0.7255223,0.7440924,0.7555564,0.767669,0.7764998,0.78718635,0.7950224,0.80310615,0.812217,0.8213084,0.8307422,0.8404144,0.8481049,0.8610915,0.874122,0.886898,0.905341,0.9295023
LSHTM,9,5,2022,22,4,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.70129715,0.7264237,0.74732725,0.7616056,0.773639,0.7846546,0.79507175,0.8058428,0.81466395,0.8244485,0.834366,0.8453682,0.85625155,0.8669741,0.880084,0.8928236,0.90904665,0.9276164,0.95883275
LSHTM,9,5,2022,23,4,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.70074295,0.7285951,0.7491086,0.7649928,0.77750725,0.787919,0.80055855,0.8106356,0.82026035,0.8295965,0.8414395,0.8530078,0.8646674,0.8760903,0.890055,0.9033192,0.92101655,0.939969,0.9736338
LSHTM,9,5,2022,26,2,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.04210047,0.04344583,0.04417619,0.04474924,0.04525935,0.04578844,0.04623831,0.04665652,0.047044485,0.0474956,0.04792388,0.048292,0.048793865,0.0492252,0.0496938,0.05013234,0.05072124,0.05167819,0.053032715
LSHTM,9,5,2022,27,2,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.04551417,0.04668143,0.047323075,0.0478926,0.048412925,0.04884256,0.049267425,0.04964086,0.05002306,0.050442,0.05087424,0.05127822,0.05167767,0.05206879,0.05249765,0.05309206,0.053593365,0.05448012,0.05585369
LSHTM,9,5,2022,28,2,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.047927675,0.04888748,0.049558735,0.05006316,0.0506186,0.05099987,0.051388515,0.05170738,0.052070805,0.052442,0.05281208,0.05319948,0.05360134,0.0540568,0.054484925,0.05497732,0.05556535,0.0564002,0.05759516
LSHTM,9,5,2022,1,3,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.04908379,0.05007859,0.05072865,0.05119882,0.05165805,0.05211128,0.052476795,0.05283258,0.053158395,0.0535164,0.053869785,0.05425396,0.05468047,0.05507651,0.05544255,0.05590728,0.056538615,0.05736599,0.05851385
LSHTM,9,5,2022,2,3,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.049043175,0.05006968,0.050806265,0.05136088,0.05172995,0.05215215,0.052539855,0.05288056,0.0532408,0.05365245,0.05403833,0.05442346,0.05476194,0.05521272,0.055593225,0.05605678,0.05658015,0.05731734,0.058404885
LSHTM,9,5,2022,3,3,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.04817082,0.04923521,0.049914625,0.05045312,0.05087965,0.05132079,0.05168077,0.05209546,0.0524461,0.0527837,0.053152875,0.05352574,0.05398311,0.05443852,0.05482735,0.05532456,0.055838205,0.05647765,0.05753026
LSHTM,9,5,2022,4,3,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.0465113,0.04749377,0.048190195,0.04880384,0.049257725,0.04968048,0.050089215,0.05043848,0.050766055,0.05110215,0.05147414,0.05188538,0.05224338,0.0526773,0.053175275,0.0536654,0.054193555,0.05497589,0.055952325
LSHTM,9,5,2022,5,3,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.044194155,0.04522174,0.04592736,0.04644402,0.046969925,0.04738221,0.04778753,0.04809238,0.048426515,0.04878595,0.049135415,0.04953056,0.04986608,0.05027443,0.05066005,0.05123618,0.051934885,0.05269222,0.053673685
LSHTM,9,5,2022,6,3,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.041469835,0.04231965,0.04302484,0.04356098,0.044032975,0.0444741,0.04492853,0.04527752,0.04560679,0.04594645,0.046291875,0.04663558,0.04703404,0.04746347,0.04784425,0.04833402,0.048935405,0.04969971,0.050726595
LSHTM,9,5,2022,7,3,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.03807827,0.03913028,0.03978299,0.04038678,0.040877675,0.04126581,0.041607755,0.04193488,0.042296355,0.042711,0.043066335,0.04342086,0.043843755,0.04418366,0.044566525,0.04508332,0.045637725,0.04626947,0.04712688
LSHTM,9,5,2022,8,3,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.034582755,0.0355076,0.036311235,0.03691324,0.037322775,0.03772029,0.03808682,0.0384374,0.038759785,0.03918745,0.03954559,0.03987952,0.040236725,0.04058272,0.041042875,0.04145868,0.04186282,0.04257912,0.04357903
LSHTM,9,5,2022,9,3,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.030879025,0.03191585,0.032554085,0.03313746,0.0335952,0.03400877,0.034384805,0.03475408,0.035079185,0.03543075,0.03577978,0.03606672,0.036418145,0.03674906,0.037160575,0.03767774,0.03819443,0.03881012,0.039775575
LSHTM,9,5,2022,10,3,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.026984755,0.02809133,0.02879952,0.02933126,0.02980415,0.03017094,0.03057727,0.03086668,0.03120649,0.03153275,0.03188642,0.03223056,0.03253775,0.03289234,0.033288325,0.03376598,0.03435664,0.03503561,0.03600839
LSHTM,9,5,2022,11,3,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.02329614,0.02416359,0.02481129,0.02537282,0.02589855,0.02625422,0.026601625,0.0269404,0.02730529,0.02764285,0.028004495,0.02831304,0.028635095,0.02904266,0.029378625,0.02983916,0.030427975,0.03118558,0.032113985
LSHTM,9,5,2022,12,3,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.01935467,0.02021195,0.020822665,0.02146094,0.02191625,0.02230715,0.02268432,0.02306532,0.0234352,0.023782,0.024078445,0.02442356,0.02479311,0.0251131,0.025519575,0.02593748,0.02653773,0.02726429,0.02821749
LSHTM,9,5,2022,13,3,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.0154002,0.01629397,0.01694313,0.01744244,0.017896575,0.01834213,0.018744055,0.01918424,0.019541395,0.01986095,0.020215895,0.02053068,0.02084388,0.0212256,0.02161335,0.0220545,0.022573195,0.02326185,0.0241879
LSHTM,9,5,2022,14,3,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.0114408,0.01236647,0.013046985,0.01349322,0.013966375,0.01438717,0.0148464,0.01526676,0.01560797,0.0159484,0.016308625,0.01658862,0.016919695,0.01724548,0.0176823,0.01811228,0.018628345,0.01922597,0.02022711
LSHTM,9,5,2022,15,3,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.0075486805,0.008467374,0.0091060545,0.00959911,0.01011955,0.01050106,0.010911155,0.01126534,0.01159565,0.01191305,0.01227111,0.01260612,0.012987655,0.0133291,0.01369005,0.01416256,0.01456999,0.0152267,0.01629432
LSHTM,9,5,2022,16,3,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.00362005,0.004550243,0.0052029465,0.005714872,0.0061690525,0.006561865,0.0069299955,0.007247034,0.0076117345,0.007922455,0.0082151845,0.008602444,0.008948602,0.009358779,0.009716635,0.01013388,0.010677225,0.0114263,0.012420985
LSHTM,9,5,2022,17,3,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-3.7513255e-4,5.327271e-4,0.0012171995,0.001690692,0.002128085,0.002573291,0.0029656145,0.003294868,0.003646315,0.00398548,0.0043437885,0.004719198,0.00509190600000001,0.005456627,0.0058493675,0.006292536,0.006844724,0.007547316,0.00857016
LSHTM,9,5,2022,18,3,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.004360355,-0.003434146,-0.002793802,-0.002234144,-0.0017982675,-0.001332135,-9.49105e-4,-6.179238e-4,-2.2068285e-4,9.861635e-5,5.3991335e-4,9.031032e-4,0.001295812,0.001681085,0.0020260725,0.002479714,0.002998179,0.003579155,0.004675527
LSHTM,9,5,2022,19,3,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.00823081,-0.007299311,-0.0065711205,-0.00603147,-0.0055588425,-0.005156765,-0.004738148,-0.00433668,-0.003932805,-0.0035522,-0.0031798215,-0.002845904,-0.002512385,-0.002120567,-0.00176072,-0.001316246,-7.6257855e-4,-9.04521699999988e-5,8.250826e-4
LSHTM,9,5,2022,20,3,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.011855175,-0.010816600000000001,-0.010066335,-0.009583716,-0.00911304,-0.008713798,-0.0083340135,-0.00797556,-0.00754639,-0.007207265,-0.0068059205,-0.006486706,-0.0061064255,-0.005726097,-0.00533791,-0.004888138,-0.0043403695,-0.003695959,-0.002527822
LSHTM,9,5,2022,21,3,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.015181155,-0.0140979,-0.01334716,-0.01279296,-0.012407875,-0.01198665,-0.01159908,-0.01126464,-0.010947145,-0.0106394,-0.01025303,-0.009901154,-0.0095067725,-0.00909687,-0.0086408675,-0.008223168,-0.007653276,-0.007044558,-0.0058477605
LSHTM,9,5,2022,22,3,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.018102725,-0.01693525,-0.016231255,-0.0157395,-0.01532015,-0.01500614,-0.01465075,-0.01430202,-0.013908425,-0.01356855,-0.01322987,-0.01284998,-0.012504185,-0.01210287,-0.011681225,-0.01124162,-0.010651795,-0.009896983,-0.008873791
LSHTM,9,5,2022,23,3,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.020589185,-0.01958336,-0.018863175,-0.01826232,-0.017915675,-0.01748017,-0.0170996,-0.01672554,-0.016363405,-0.01604525,-0.015709205,-0.01542048,-0.015099355,-0.01466987,-0.014185375,-0.01371436,-0.013137555,-0.01253856,-0.01150931
LSHTM,9,5,2022,24,3,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.02280202,-0.02168012,-0.02094036,-0.02047248,-0.0199225,-0.01948739,-0.019116635,-0.01872842,-0.018423935,-0.0180709,-0.017742755,-0.0174227,-0.017025415,-0.01666714,-0.016264275,-0.01586214,-0.01526513,-0.0145533,-0.013630525
LSHTM,9,5,2022,25,3,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.024339115,-0.02328436,-0.022587755,-0.0220553,-0.021546625,-0.02108008,-0.02066787,-0.02026988,-0.0199798,-0.01961195,-0.019294755,-0.0189701,-0.018640245,-0.01822002,-0.017792925,-0.01738526,-0.01688427,-0.01610034,-0.015178935
LSHTM,9,5,2022,26,3,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.025531275,-0.02445452,-0.023811925,-0.02323434,-0.022684375,-0.02227194,-0.02183379,-0.02147592,-0.0210713,-0.02075695,-0.0204087,-0.02004208,-0.01975177,-0.01935847,-0.0189203,-0.0184789,-0.017890175,-0.01713816,-0.016208255
LSHTM,9,5,2022,27,3,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.02650548,-0.02520983,-0.024520965,-0.02390248,-0.02344215,-0.02299575,-0.022567425,-0.0222688,-0.021855815,-0.0215076,-0.021144305,-0.0207641,-0.02045073,-0.02005417,-0.019668025,-0.01913068,-0.018522965,-0.01779687,-0.016716295
LSHTM,9,5,2022,28,3,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.026939035,-0.02568259,-0.02503737,-0.02436222,-0.023839525,-0.02345296,-0.023107055,-0.0227234,-0.022307325,-0.02195905,-0.021563505,-0.02121934,-0.02081797,-0.02040196,-0.01996615,-0.01955668,-0.01887471,-0.01819619,-0.01715076
LSHTM,9,5,2022,29,3,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.02707792,-0.02586865,-0.025301455,-0.02479606,-0.024275325,-0.02384026,-0.02344275,-0.02300232,-0.02262603,-0.022211,-0.02190693,-0.02150068,-0.021128655,-0.02069425,-0.02022875,-0.01975914,-0.019134285,-0.01845714,-0.017471315
LSHTM,9,5,2022,30,3,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.0275332,-0.02641769,-0.025723575,-0.02519746,-0.024676575,-0.02427821,-0.023728125,-0.0232931,-0.02289782,-0.02259395,-0.022222615,-0.02183144,-0.02138396,-0.02100123,-0.0205678,-0.02011844,-0.01945591,-0.01874023,-0.017558755
LSHTM,9,5,2022,31,3,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.028214505,-0.02709046,-0.026334565,-0.02582946,-0.02528375,-0.02474919,-0.024376565,-0.02398108,-0.023560375,-0.02313645,-0.022754975,-0.02234056,-0.02197582,-0.02151386,-0.0210733,-0.02058838,-0.019950305,-0.01926719,-0.01801734
LSHTM,9,5,2022,1,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.029187885,-0.02820905,-0.027412195,-0.02688004,-0.026326375,-0.02584262,-0.02537587,-0.02495796,-0.024509085,-0.02411985,-0.02367526,-0.02331494,-0.022869505,-0.02241545,-0.021908125,-0.02144094,-0.020777365,-0.02010633,-0.018834705
LSHTM,9,5,2022,2,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.03102047,-0.02999905,-0.029095255,-0.02844006,-0.0279317,-0.02738063,-0.026962465,-0.02644494,-0.02601043,-0.025561,-0.025095775,-0.0247093,-0.02423857,-0.02378069,-0.023372925,-0.0228854,-0.02219781,-0.02140622,-0.020154595
LSHTM,9,5,2022,3,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.03352521,-0.03230406,-0.03134865,-0.03069276,-0.03014565,-0.02954652,-0.029084,-0.02860502,-0.028179245,-0.0277352,-0.02722471,-0.0267891,-0.02635015,-0.02587275,-0.02542835,-0.0248598,-0.02424935,-0.02331785,-0.021900825
LSHTM,9,5,2022,4,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.03669192,-0.03518615,-0.03421153,-0.03351646,-0.032924325,-0.03232086,-0.031858895,-0.0314194,-0.030954285,-0.0305447,-0.03018064,-0.02980436,-0.029229775,-0.02868725,-0.02811865,-0.02747206,-0.02682997,-0.02578685,-0.02457425
LSHTM,9,5,2022,5,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.040164155,-0.03867197,-0.037803,-0.03707106,-0.03641725,-0.03586406,-0.035356005,-0.03493556,-0.034461695,-0.03404965,-0.03353122,-0.03310226,-0.032655035,-0.03212483,-0.031537875,-0.030867,-0.02993158,-0.02903576,-0.027877615
LSHTM,9,5,2022,6,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.04424428,-0.04284936,-0.04190312,-0.04124148,-0.040585625,-0.04003464,-0.03946886,-0.03898648,-0.03852022,-0.03796965,-0.037473975,-0.03693878,-0.036392295,-0.03588732,-0.035331875,-0.03463324,-0.03387489,-0.03307223,-0.031591585
LSHTM,9,5,2022,7,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.04890738,-0.04765218,-0.046483865,-0.045628,-0.0449754,-0.04443435,-0.043876995,-0.04337538,-0.042852655,-0.0423047,-0.041813175,-0.04123268,-0.040761335,-0.04009355,-0.039471,-0.03892682,-0.038155525,-0.03724242,-0.035759435
LSHTM,9,5,2022,8,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.053947965,-0.05233038,-0.051275455,-0.05042166,-0.049634875,-0.04890231,-0.048337335,-0.0477745,-0.04727906,-0.0467752,-0.046329985,-0.04584398,-0.04533809,-0.04471534,-0.0440649,-0.04320572,-0.04242736,-0.04145044,-0.039957915
LSHTM,9,5,2022,9,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.058527505,-0.05713246,-0.0558476,-0.055,-0.05425105,-0.05352478,-0.052942155,-0.05229814,-0.0517266,-0.0511989,-0.05068568,-0.05017942,-0.049643575,-0.04902947,-0.048468375,-0.04771322,-0.046871755,-0.0457394,-0.044027535
LSHTM,9,5,2022,10,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.062983655,-0.06141552,-0.06021008,-0.05922526,-0.0584409,-0.0577579,-0.057060745,-0.0565426,-0.05597301,-0.0554377,-0.054828075,-0.0542141,-0.05362669,-0.05306778,-0.05245415,-0.05174064,-0.050726785,-0.04951854,-0.047537555
LSHTM,9,5,2022,11,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.067286185,-0.06526489,-0.064229555,-0.06323374,-0.06223635,-0.06144468,-0.060732895,-0.06012548,-0.05945309,-0.0588567,-0.05825024,-0.05761672,-0.056979265,-0.05639379,-0.055750675,-0.0549075,-0.053988800000000003,-0.05271125,-0.050739965
LSHTM,9,5,2022,12,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.071102545,-0.06900927,-0.067540275,-0.06634838,-0.065398525,-0.06452195,-0.063807565,-0.0630612,-0.06225012,-0.06156335,-0.06092188,-0.06020528,-0.05947091,-0.0586249,-0.0578197,-0.05706206,-0.05604796,-0.05475635,-0.052523825
LSHTM,9,5,2022,13,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.07498511,-0.07216511,-0.070536985,-0.06892982,-0.06788515,-0.06689779,-0.06606912,-0.06498178,-0.064168535,-0.06330075,-0.062511055,-0.06160256,-0.06080866,-0.05989219,-0.059017275,-0.05791454,-0.056666675,-0.05484399,-0.052282555
LSHTM,9,5,2022,14,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.07821456,-0.07492997,-0.072706105,-0.07111302,-0.06970405,-0.06849148,-0.06743,-0.06639286,-0.06521257,-0.0640235,-0.062938145,-0.06186094,-0.06084271,-0.05992021,-0.0585992,-0.0571613,-0.055658945,-0.05318581,-0.05010981
LSHTM,9,5,2022,15,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.08137338,-0.0772867,-0.07455093,-0.07241806,-0.0707196,-0.06924068,-0.067971125,-0.06639724,-0.06498742,-0.06373385,-0.06231146,-0.0610776,-0.05959899,-0.05825541,-0.056744825,-0.0547129,-0.052827135,-0.0498851,-0.045938375
LSHTM,9,5,2022,16,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.08457624,-0.07878363,-0.075528705,-0.07302214,-0.07122625,-0.06916159,-0.067428535,-0.0654007,-0.063882945,-0.0622219,-0.060508195,-0.0589703,-0.0570995,-0.05531673,-0.053459575,-0.05109318,-0.04838194,-0.04496329,-0.04021859
LSHTM,9,5,2022,17,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.085644175,-0.07999271,-0.07586543,-0.07298882,-0.070461675,-0.06797483,-0.06593131,-0.06385268,-0.061821515,-0.05993985,-0.05781545,-0.05558294,-0.05336424,-0.05117998,-0.04917705,-0.0462967,-0.0429466,-0.03864457,-0.03310279
LSHTM,9,5,2022,18,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.08640172,-0.08048828,-0.0754161,-0.07213696,-0.0688614,-0.06621793,-0.063594055,-0.06105648,-0.058847185,-0.0563827,-0.05395783,-0.051649,-0.04889133,-0.0460258,-0.04340205,-0.04070224,-0.03641896,-0.03159798,-0.025299475
LSHTM,9,5,2022,19,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.087582885,-0.08011062,-0.074721185,-0.07044422,-0.066633825,-0.06332577,-0.060705015,-0.05783092,-0.055433295,-0.05232805,-0.049717455,-0.04665902,-0.043601745,-0.04057254,-0.03754955,-0.03403912,-0.029541505,-0.02404,-0.016461115
LSHTM,9,5,2022,20,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.087839825,-0.07901731,-0.07278712,-0.068294,-0.064396525,-0.06055505,-0.05705781,-0.05365312,-0.05076115,-0.0479873,-0.045095505,-0.04118384,-0.03804486,-0.03440968,-0.030735775,-0.02682802,-0.02177359,-0.01624236,-0.00794784050000001
LSHTM,9,5,2022,21,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.08732446,-0.07744057,-0.07038889,-0.0656153,-0.061695025,-0.05730903,-0.053052735,-0.04949718,-0.046298895,-0.0428794,-0.03931285,-0.0358198,-0.03205365,-0.028234,-0.024210075,-0.01943972,-0.01430191,-0.00862991599999996,6.0155644999999e-4
LSHTM,9,5,2022,22,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.08631769,-0.07600791,-0.06777401,-0.0627476,-0.05871655,-0.05376858,-0.04951567,-0.04507236,-0.041330895,-0.037377,-0.03378233,-0.030168,-0.0261431,-0.02220225,-0.01779455,-0.01268022,-0.00677119749999999,-3.3234429999999e-4,0.00939449149999999
