Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,19,7,2022,10,5,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.8859231,0.892164,0.89661425,0.8993354,0.90212725,0.9043752,0.90665735,0.9086536,0.9106633,0.9123615,0.91417435,0.9157164,0.91764795,0.9197714,0.92158325,0.9239214,0.92659475,0.9301517,0.9353799
LSHTM,19,7,2022,11,5,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.8821271,0.8893492,0.8937258,0.8968666,0.89919075,0.9018178,0.90396365,0.9060042,0.9077815,0.909856,0.91170405,0.913574,0.91522925,0.9170635,0.91918875,0.9214632,0.92424325,0.9281774,0.93378655
LSHTM,19,7,2022,12,5,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.88253485,0.8897922,0.8937435,0.8970622,0.89984825,0.9020586,0.9041411,0.906353,0.9086526,0.9105455,0.91224445,0.9138622,0.91595675,0.9179655,0.920024,0.9226442,0.92484695,0.9292301,0.9347892
LSHTM,19,7,2022,13,5,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.88641415,0.8931551,0.89789925,0.9011626,0.903728,0.9060817,0.9081673,0.9102658,0.91235115,0.9141705,0.91647245,0.9184006,0.92021435,0.9223229,0.9246385,0.9270604,0.92958715,0.9331248,0.93874505
LSHTM,19,7,2022,14,5,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.8939275,0.9003595,0.90527065,0.9083358,0.9113,0.9134827,0.9158803,0.9178676,0.92007365,0.921832,0.9238612,0.9259254,0.9278724,0.930022,0.93281975,0.9351512,0.9375554,0.9415408,0.94690775
LSHTM,19,7,2022,15,5,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.90533525,0.9118242,0.91598965,0.9194152,0.922209,0.9249424,0.9270538,0.9291222,0.931159,0.933186,0.9350188,0.937258,0.9393616,0.9413747,0.94352475,0.9463128,0.9494443,0.9529815,0.9586782
LSHTM,19,7,2022,16,5,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.920741,0.926607,0.93035085,0.9336726,0.9364545,0.9390222,0.9411935,0.9432344,0.94524305,0.947658,0.94947635,0.9519524,0.95386625,0.9558669,0.9582935,0.9609264,0.96373005,0.9683999,0.9740838
LSHTM,19,7,2022,17,5,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.93842055,0.9443036,0.94789295,0.9512354,0.953737,0.9562343,0.95849075,0.960535,0.96273235,0.9646285,0.9666759,0.9687582,0.9709018,0.973324,0.975817,0.9784164,0.98163125,0.9853107,0.99168105
LSHTM,19,7,2022,18,5,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9576083,0.9641268,0.96820125,0.9710566,0.97390925,0.9763058,0.97815855,0.9799838,0.98216865,0.984054,0.98605025,0.98827,0.99015805,0.9926088,0.99513025,0.9975568,1.000763,1.005019,1.0101005
LSHTM,19,7,2022,19,5,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.980353,0.9856271,0.9894917,0.9927798,0.9951515,0.9973304,0.9994406,1.001516,1.0034155,1.005175,1.0069545,1.008986,1.0111135,1.012953,1.01585,1.018548,1.021489,1.024776,1.030265
LSHTM,19,7,2022,20,5,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0028785,1.00838,1.011961,1.0148,1.017295,1.01897,1.0209065,1.0229,1.02477,1.02676,1.0287235,1.030552,1.0325075,1.034853,1.0369925,1.040018,1.04239,1.046161,1.052624
LSHTM,19,7,2022,21,5,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.024735,1.030459,1.0335655,1.036368,1.0384325,1.04028,1.0424965,1.044286,1.046163,1.04792,1.04974,1.0516,1.053467,1.055643,1.0582925,1.061054,1.064312,1.067726,1.07491
LSHTM,19,7,2022,22,5,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.044742,1.050585,1.05376,1.056258,1.058445,1.060604,1.062523,1.064252,1.0659855,1.06806,1.069929,1.071814,1.0738335,1.076132,1.0785525,1.081214,1.084833,1.089023,1.0947845
LSHTM,19,7,2022,23,5,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.062319,1.067938,1.071814,1.074078,1.0760975,1.07825,1.0804465,1.082346,1.084413,1.08633,1.08828,1.090254,1.0926235,1.094892,1.0974525,1.100096,1.1037245,1.108165,1.1151805
LSHTM,19,7,2022,24,5,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0776375,1.082838,1.086287,1.089286,1.0913,1.09382,1.095886,1.09782,1.09983,1.102435,1.104637,1.106696,1.108977,1.11136,1.113915,1.117084,1.1207645,1.125643,1.134409
LSHTM,19,7,2022,25,5,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0884365,1.09465,1.09822,1.101588,1.104215,1.10648,1.1089565,1.110872,1.11327,1.11539,1.117569,1.120242,1.1227235,1.125243,1.12797,1.131262,1.1352845,1.140891,1.149469
LSHTM,19,7,2022,26,5,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0965075,1.103107,1.1072385,1.110764,1.1140675,1.116755,1.11894,1.12135,1.123801,1.126065,1.1285345,1.131026,1.13335,1.136103,1.139085,1.14268,1.1469215,1.152392,1.160911
LSHTM,19,7,2022,27,5,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.102502,1.109163,1.1138795,1.11755,1.1207225,1.123667,1.1263255,1.129252,1.1314165,1.13369,1.136418,1.13908,1.1415,1.143846,1.14708,1.150464,1.155888,1.160753,1.170444
LSHTM,19,7,2022,28,5,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1054155,1.112995,1.1173255,1.12167,1.1254325,1.128415,1.13137,1.133782,1.13613,1.13883,1.141279,1.143994,1.1470315,1.149986,1.15271,1.155896,1.1606975,1.16625,1.1770405
LSHTM,19,7,2022,29,5,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1071285,1.114704,1.1199285,1.124182,1.1276475,1.131421,1.1344985,1.136796,1.1391555,1.14149,1.143958,1.146938,1.1500945,1.153006,1.1557025,1.15933,1.163622,1.169703,1.17906
LSHTM,19,7,2022,30,5,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.105817,1.114678,1.1206055,1.124866,1.129195,1.132454,1.13531,1.137908,1.140331,1.14315,1.1456245,1.14802,1.1508835,1.153746,1.1570225,1.16069,1.165599,1.171673,1.1806215
LSHTM,19,7,2022,31,5,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.105387,1.114594,1.120098,1.12531,1.1295675,1.132675,1.1352165,1.137436,1.140213,1.14355,1.1459845,1.148464,1.1507535,1.153943,1.1573025,1.161162,1.1665475,1.171843,1.180687
LSHTM,19,7,2022,1,6,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.104564,1.113208,1.119731,1.124996,1.129165,1.132167,1.1346365,1.137426,1.1400465,1.14293,1.1453445,1.148622,1.15098,1.153836,1.157265,1.1611,1.1656315,1.171746,1.1812715
LSHTM,19,7,2022,2,6,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.103798,1.112945,1.1195945,1.12409,1.12817,1.131487,1.1344125,1.13716,1.139912,1.142315,1.144848,1.147934,1.1511635,1.15364,1.15674,1.160732,1.165635,1.170347,1.181039
LSHTM,19,7,2022,3,6,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1029325,1.112869,1.1190995,1.123998,1.127775,1.131311,1.1341865,1.13729,1.13988,1.142435,1.144948,1.147614,1.1508205,1.154011,1.156915,1.160862,1.1654355,1.17094,1.1808215
LSHTM,19,7,2022,4,6,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1038075,1.113925,1.119637,1.123954,1.128485,1.131828,1.134813,1.137798,1.1403555,1.143125,1.145578,1.148574,1.1511445,1.154221,1.15763,1.161362,1.1658975,1.171107,1.1814
LSHTM,19,7,2022,5,6,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.105629,1.115069,1.1211305,1.125288,1.1295925,1.133044,1.136183,1.138952,1.141761,1.14407,1.1469945,1.149864,1.1525805,1.155398,1.1586975,1.162762,1.167109,1.172381,1.18128
LSHTM,19,7,2022,6,6,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1095885,1.116938,1.122914,1.127126,1.1313875,1.134881,1.1379765,1.141016,1.1438655,1.146295,1.1490545,1.151538,1.1542875,1.157448,1.16102,1.164608,1.1690845,1.174436,1.1844545
LSHTM,19,7,2022,7,6,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.112969,1.119717,1.124957,1.129386,1.13368,1.137158,1.14019,1.143362,1.1462955,1.14898,1.1515125,1.153958,1.1569135,1.160213,1.1636775,1.16727,1.171244,1.177531,1.1859645
LSHTM,19,7,2022,8,6,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.11578,1.122872,1.12762,1.132164,1.13615,1.139145,1.143073,1.146522,1.1490655,1.15197,1.15467,1.1571,1.15991,1.163106,1.166855,1.170736,1.1747015,1.180746,1.190049
LSHTM,19,7,2022,9,6,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.118556,1.125578,1.1306055,1.13518,1.1384975,1.142046,1.145823,1.149088,1.1523,1.15469,1.1575,1.160402,1.162917,1.166143,1.1694575,1.17354,1.1785815,1.184277,1.194
LSHTM,19,7,2022,10,6,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.120642,1.1278030000000001,1.1334525,1.137882,1.141185,1.14455,1.147953,1.15178,1.15435,1.15763,1.1606035,1.162814,1.1657115,1.168896,1.17218,1.17686,1.181739,1.187039,1.1989705
LSHTM,19,7,2022,11,6,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1219015,1.129822,1.135176,1.139636,1.143905,1.147117,1.1506265,1.15403,1.1564955,1.15921,1.162199,1.165376,1.1681385,1.171076,1.174705,1.179182,1.1841515,1.18939,1.2011105
LSHTM,19,7,2022,12,6,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1233255,1.130876,1.1364085,1.14121,1.145475,1.149433,1.1522425,1.15521,1.1580485,1.160875,1.1633195,1.166398,1.169647,1.172832,1.176475,1.180928,1.1855025,1.191526,1.201815
LSHTM,19,7,2022,13,6,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1245705,1.131467,1.137128,1.141968,1.1466175,1.149937,1.1528865,1.155752,1.15868,1.16144,1.1640435,1.167016,1.1705835,1.173786,1.1769775,1.180458,1.1861615,1.192779,1.201756
LSHTM,19,7,2022,14,6,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.124118,1.131477,1.137154,1.141834,1.1459875,1.14975,1.1525589999999999,1.155558,1.1585975,1.16122,1.163959,1.166944,1.1703735,1.173179,1.1768325,1.180582,1.1858845,1.191998,1.200642
LSHTM,19,7,2022,15,6,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1229345,1.130581,1.1360405,1.140504,1.1447175,1.1481,1.1515665,1.154656,1.15738,1.160375,1.163168,1.166022,1.16898,1.172482,1.17585,1.179712,1.1845515,1.190265,1.199096
LSHTM,19,7,2022,16,6,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.120188,1.128125,1.13444,1.138948,1.14249,1.146515,1.14985,1.15283,1.1555155,1.158475,1.161397,1.164422,1.1673335,1.17045,1.1740525,1.17828,1.182676,1.188427,1.196986
LSHTM,19,7,2022,17,6,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.117285,1.125609,1.13178,1.136332,1.140715,1.144419,1.1475555,1.150364,1.153654,1.15581,1.15893,1.161516,1.165621,1.168673,1.1725175,1.17608,1.180265,1.18613,1.195196
LSHTM,19,7,2022,18,6,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1141105,1.122724,1.128839,1.134096,1.1379575,1.141727,1.1448665,1.148254,1.150921,1.153715,1.156649,1.159322,1.1625635,1.16603,1.1700075,1.173564,1.177859,1.182889,1.1923675
LSHTM,19,7,2022,19,6,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1122195,1.120089,1.1265785,1.13129,1.1351525,1.138838,1.1424895,1.145322,1.1482865,1.15168,1.1542745,1.156968,1.1601735,1.163096,1.166315,1.170146,1.174439,1.17994,1.1897625
LSHTM,19,7,2022,20,6,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1095535,1.118185,1.124248,1.12871,1.1333675,1.136815,1.1399565,1.142972,1.1460275,1.14852,1.1516835,1.154474,1.157067,1.160433,1.1635425,1.16705,1.171286,1.177608,1.1880615
LSHTM,19,7,2022,21,6,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.107426,1.116428,1.1218325,1.127818,1.1312675,1.134757,1.1379765,1.140916,1.1438465,1.146795,1.14929,1.151968,1.1544475,1.156888,1.1605925,1.164276,1.168814,1.175532,1.185812
LSHTM,19,7,2022,22,6,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.105753,1.115297,1.120821,1.125508,1.1294,1.133223,1.135883,1.139108,1.1419075,1.14436,1.1470235,1.149602,1.1520635,1.155099,1.158455,1.161878,1.1669845,1.174046,1.1828315
LSHTM,19,7,2022,23,6,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.104147,1.113754,1.119708,1.123546,1.12762,1.1310500000000001,1.1345125,1.137092,1.139113,1.142215,1.14453,1.14774,1.1504335,1.153753,1.15709,1.160898,1.165252,1.170659,1.1813
LSHTM,19,7,2022,24,6,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.103165,1.111037,1.117745,1.122124,1.125805,1.128897,1.131659,1.134696,1.13769,1.140445,1.143078,1.14593,1.1490785,1.152483,1.1558225,1.159266,1.1639315,1.169435,1.177414
LSHTM,19,7,2022,25,6,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.101216,1.109628,1.1150685,1.11933,1.12335,1.126848,1.130233,1.132832,1.135434,1.13867,1.141328,1.14421,1.1474,1.150525,1.1539875,1.15822,1.1624005,1.167772,1.176155
LSHTM,19,7,2022,26,6,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.098422,1.106778,1.1123255,1.11602,1.120535,1.12439,1.127422,1.130482,1.1332985,1.136105,1.1394135,1.142138,1.144827,1.147885,1.151985,1.15572,1.160957,1.167536,1.1744675
LSHTM,19,7,2022,27,6,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.094186,1.102677,1.108334,1.11278,1.1168575,1.120624,1.12375,1.127372,1.1305155,1.13345,1.136339,1.139306,1.142424,1.145996,1.14993,1.153856,1.159121,1.165391,1.174812
LSHTM,19,7,2022,28,6,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.087039,1.096263,1.102181,1.10775,1.1119775,1.115987,1.119687,1.123344,1.1263465,1.1297,1.13313,1.136142,1.1402245,1.143772,1.147455,1.152028,1.1570045,1.164363,1.17503
LSHTM,19,7,2022,29,6,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0776345,1.087276,1.093001,1.100686,1.10557,1.110041,1.11382,1.11724,1.1209865,1.12469,1.1291635,1.132822,1.1368575,1.141493,1.145575,1.150258,1.1565355,1.165105,1.174117
LSHTM,19,7,2022,30,6,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.064402,1.075046,1.083202,1.089418,1.096225,1.100969,1.106112,1.11064,1.1148755,1.11914,1.1238535,1.128452,1.1329935,1.138486,1.14369,1.150666,1.1566115,1.165951,1.1780105
LSHTM,19,7,2022,1,7,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.048007,1.06136,1.0691955,1.077282,1.0846725,1.090694,1.096542,1.102706,1.1077155,1.11252,1.11822,1.123604,1.129125,1.135123,1.1423125,1.148914,1.1571725,1.168064,1.1828105
LSHTM,19,7,2022,2,7,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0288085,1.044526,1.0541735,1.063098,1.0720275,1.07938,1.0863425,1.09235,1.098991,1.104995,1.11114,1.118232,1.1255235,1.132781,1.1398975,1.148794,1.1579665,1.17042,1.1915715
LSHTM,19,7,2022,3,7,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0081065,1.025315,1.038917,1.049006,1.057425,1.066612,1.0744815,1.081628,1.088851,1.09593,1.104829,1.112674,1.120518,1.128793,1.137755,1.14726,1.160598,1.174673,1.1988525
LSHTM,19,7,2022,4,7,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.984748,1.007218,1.0214335,1.033574,1.043525,1.053728,1.0606675,1.070648,1.0807805,1.087465,1.096123,1.10562,1.116574,1.126114,1.135725,1.147322,1.159592,1.178247,1.209238
LSHTM,19,7,2022,5,7,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9634969,0.9882751,1.004557,1.01761,1.02975,1.039001,1.048941,1.059938,1.0703945,1.08055,1.08892,1.100118,1.109104,1.121866,1.13366,1.146944,1.16025,1.181812,1.215675
LSHTM,19,7,2022,6,7,2022,England,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.95275365,0.9771353,0.9956713,1.00942,1.022675,1.031824,1.0429635,1.053498,1.0654195,1.07607,1.0862795,1.096762,1.1063985,1.120082,1.132275,1.14672,1.1605585,1.184181,1.220616
LSHTM,19,7,2022,14,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.08548135,-0.08376956,-0.082553055,-0.08181068,-0.081126275,-0.0805078,-0.080004445,-0.07930122,-0.07885997,-0.07828245,-0.07782171,-0.0772272,-0.076702425,-0.07612653,-0.0755654,-0.07493846,-0.074314925,-0.07338038,-0.07191816
LSHTM,19,7,2022,15,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.086264815,-0.08447643,-0.08339351,-0.0824979,-0.081979875,-0.08139244,-0.080762,-0.08012796,-0.079506245,-0.07901515,-0.078403885,-0.07793212,-0.07731408,-0.07678544,-0.076164225,-0.07556478,-0.074857,-0.07393949,-0.07256796
LSHTM,19,7,2022,16,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.08527722,-0.0835996,-0.08245614,-0.08149774,-0.080802975,-0.08010861,-0.079547305,-0.07907836,-0.078476315,-0.0778468,-0.077211395,-0.07666346,-0.07619588,-0.0756501,-0.0750686,-0.07437918,-0.07365417,-0.07275016,-0.071311465
LSHTM,19,7,2022,17,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.08281145,-0.08072295,-0.079623895,-0.07855976,-0.0776153,-0.07704234,-0.076545715,-0.07606132,-0.07543546,-0.0748952,-0.074306405,-0.07385022,-0.073257945,-0.07267238,-0.072087825,-0.07137334,-0.070591095,-0.06954959,-0.06812995
LSHTM,19,7,2022,18,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.078147705,-0.07625214,-0.075044315,-0.0739554,-0.073142375,-0.07246529,-0.071823815,-0.07133424,-0.070814915,-0.0702809,-0.069746815,-0.06921466,-0.068638195,-0.06812294,-0.0674431,-0.06663476,-0.06573181,-0.06475315,-0.063256565
LSHTM,19,7,2022,19,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.071689675,-0.07032369,-0.068992945,-0.06798684,-0.06714405,-0.06642818,-0.065873575,-0.06526194,-0.06470943,-0.0642037,-0.06369548,-0.06316558,-0.06262343,-0.06193283,-0.0613156,-0.0604894,-0.059600425,-0.05842074,-0.056844235
LSHTM,19,7,2022,20,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.064467395,-0.06288194,-0.06187211,-0.0607938,-0.0598893,-0.05926746,-0.058719605,-0.05817732,-0.0576097,-0.0570516,-0.056489775,-0.05598208,-0.055367445,-0.05473002,-0.05403535,-0.05308124,-0.0521445,-0.05109557,-0.04931635
LSHTM,19,7,2022,21,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.056350375,-0.05470987,-0.05385419,-0.05284326,-0.052154775,-0.05147654,-0.050832445,-0.05020638,-0.049683415,-0.0491413,-0.048535685,-0.04787856,-0.047273385,-0.04666115,-0.045943525,-0.04508356,-0.04404968,-0.04288503,-0.04118899
LSHTM,19,7,2022,22,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.048019645,-0.04663038,-0.045563335,-0.0445258,-0.043744325,-0.04306306,-0.0424091,-0.04190564,-0.041352355,-0.04078435,-0.040138,-0.03958594,-0.03893754,-0.03826985,-0.03753615,-0.03660424,-0.03566366,-0.03430051,-0.032826695
LSHTM,19,7,2022,23,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.03999389,-0.03855617,-0.037299855,-0.03636086,-0.035619425,-0.03488398,-0.03416737,-0.03354414,-0.03295588,-0.03247775,-0.031836675,-0.0312707,-0.030648885,-0.0300164,-0.02916015,-0.02833322,-0.027448625,-0.02624114,-0.024341915
LSHTM,19,7,2022,24,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.032440645,-0.03076847,-0.0296015,-0.0286647,-0.02797885,-0.02718261,-0.026501445,-0.0258083,-0.025270855,-0.02471855,-0.024099645,-0.02340474,-0.022829525,-0.02213708,-0.021329275,-0.02056962,-0.019722425,-0.01851429,-0.01651102
LSHTM,19,7,2022,25,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.02568831,-0.02394443,-0.02284253,-0.02197162,-0.0211794,-0.02035578,-0.01968515,-0.01903916,-0.01843733,-0.0177259,-0.017139175,-0.01648568,-0.01588272,-0.01523269,-0.0144245,-0.01376026,-0.01272685,-0.01149786,-0.009648487
LSHTM,19,7,2022,26,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.020031935,-0.01830377,-0.017169535,-0.01637148,-0.015505875,-0.0147877,-0.014063475,-0.01321524,-0.012675305,-0.01204945,-0.01152524,-0.0108888,-0.010196015,-0.009514009,-0.00872008499999999,-0.007883524,-0.0068002255,-0.005690239,-0.0038043755
LSHTM,19,7,2022,27,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.015593275,-0.01400986,-0.01295392,-0.01193012,-0.011152075,-0.0104314,-0.0096826355,-0.009065054,-0.0083758585,-0.00782294,-0.007148876,-0.00654814,-0.005866788,-0.005139,-0.00442887,-0.003424422,-0.0025014155,-0.001274455,6.1469069999999e-4
LSHTM,19,7,2022,28,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.012685945,-0.01109334,-0.01002326,-0.00911407,-0.008309205,-0.00754875,-0.0068796055,-0.006224636,-0.0055366015,-0.004945845,-0.0043938155,-0.003700984,-0.00300209,-0.002245197,-0.0015869775,-6.7266739999999e-4,3.7358815e-4,0.00149412500000001,0.0035260185
LSHTM,19,7,2022,29,4,2022,England,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.011401555,-0.0096118,-0.0085175745,-0.007579072,-0.0068728425,-0.006096486,-0.0054652195,-0.004880298,-0.0042086715,-0.0035984,-0.003076715,-0.00238364,-0.001638145,-9.1159229999999e-4,-2.1079124999999e-4,5.488064e-4,0.0015715705,0.002935257,0.004637183
